sample,bioproject,group,biosample,acc,fastq_1,fastq_2,fna
SAMEA115929984_ERR13506568_cf,prjeb79033,ERR13506568,SAMEA115929984,ERR13506568,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506568/SAMEA115929984_ERR13506568_cf/readdownload/ERR13506568_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506568/SAMEA115929984_ERR13506568_cf/readdownload/ERR13506568_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506568/SAMEA115929984_ERR13506568_cf/megahit/SAMEA115929984_ERR13506568_cf.contigs.fa.gz
SAMEA115929980_ERR13506561_cf,prjeb79033,ERR13506561,SAMEA115929980,ERR13506561,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506561/SAMEA115929980_ERR13506561_cf/readdownload/ERR13506561_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506561/SAMEA115929980_ERR13506561_cf/readdownload/ERR13506561_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506561/SAMEA115929980_ERR13506561_cf/megahit/SAMEA115929980_ERR13506561_cf.contigs.fa.gz
SAMEA115929983_ERR13506566_cf,prjeb79033,ERR13506566,SAMEA115929983,ERR13506566,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506566/SAMEA115929983_ERR13506566_cf/readdownload/ERR13506566_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506566/SAMEA115929983_ERR13506566_cf/readdownload/ERR13506566_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506566/SAMEA115929983_ERR13506566_cf/megahit/SAMEA115929983_ERR13506566_cf.contigs.fa.gz
SAMEA115929966_ERR13506530_cf,prjeb79033,ERR13506530,SAMEA115929966,ERR13506530,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506530/SAMEA115929966_ERR13506530_cf/readdownload/ERR13506530_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506530/SAMEA115929966_ERR13506530_cf/readdownload/ERR13506530_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506530/SAMEA115929966_ERR13506530_cf/megahit/SAMEA115929966_ERR13506530_cf.contigs.fa.gz
SAMEA115929985_ERR13506570_cf,prjeb79033,ERR13506570,SAMEA115929985,ERR13506570,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506570/SAMEA115929985_ERR13506570_cf/readdownload/ERR13506570_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506570/SAMEA115929985_ERR13506570_cf/readdownload/ERR13506570_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506570/SAMEA115929985_ERR13506570_cf/megahit/SAMEA115929985_ERR13506570_cf.contigs.fa.gz
SAMEA115929977_ERR13506554_cf,prjeb79033,ERR13506554,SAMEA115929977,ERR13506554,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506554/SAMEA115929977_ERR13506554_cf/readdownload/ERR13506554_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506554/SAMEA115929977_ERR13506554_cf/readdownload/ERR13506554_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506554/SAMEA115929977_ERR13506554_cf/megahit/SAMEA115929977_ERR13506554_cf.contigs.fa.gz
SAMEA115929975_ERR13506552_cf,prjeb79033,ERR13506552,SAMEA115929975,ERR13506552,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506552/SAMEA115929975_ERR13506552_cf/readdownload/ERR13506552_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506552/SAMEA115929975_ERR13506552_cf/readdownload/ERR13506552_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506552/SAMEA115929975_ERR13506552_cf/megahit/SAMEA115929975_ERR13506552_cf.contigs.fa.gz
SAMEA115929968_ERR13506534_cf,prjeb79033,ERR13506534,SAMEA115929968,ERR13506534,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506534/SAMEA115929968_ERR13506534_cf/readdownload/ERR13506534_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506534/SAMEA115929968_ERR13506534_cf/readdownload/ERR13506534_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506534/SAMEA115929968_ERR13506534_cf/megahit/SAMEA115929968_ERR13506534_cf.contigs.fa.gz
SAMEA115929967_ERR13506536_cf,prjeb79033,ERR13506536,SAMEA115929967,ERR13506536,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506536/SAMEA115929967_ERR13506536_cf/readdownload/ERR13506536_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506536/SAMEA115929967_ERR13506536_cf/readdownload/ERR13506536_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506536/SAMEA115929967_ERR13506536_cf/megahit/SAMEA115929967_ERR13506536_cf.contigs.fa.gz
SAMEA115929964_ERR13506528_cf,prjeb79033,ERR13506528,SAMEA115929964,ERR13506528,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506528/SAMEA115929964_ERR13506528_cf/readdownload/ERR13506528_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506528/SAMEA115929964_ERR13506528_cf/readdownload/ERR13506528_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506528/SAMEA115929964_ERR13506528_cf/megahit/SAMEA115929964_ERR13506528_cf.contigs.fa.gz
SAMEA115929986_ERR13506572_cf,prjeb79033,ERR13506572,SAMEA115929986,ERR13506572,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506572/SAMEA115929986_ERR13506572_cf/readdownload/ERR13506572_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506572/SAMEA115929986_ERR13506572_cf/readdownload/ERR13506572_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506572/SAMEA115929986_ERR13506572_cf/megahit/SAMEA115929986_ERR13506572_cf.contigs.fa.gz
SAMEA115929982_ERR13506563_cf,prjeb79033,ERR13506563,SAMEA115929982,ERR13506563,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506563/SAMEA115929982_ERR13506563_cf/readdownload/ERR13506563_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506563/SAMEA115929982_ERR13506563_cf/readdownload/ERR13506563_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506563/SAMEA115929982_ERR13506563_cf/megahit/SAMEA115929982_ERR13506563_cf.contigs.fa.gz
SAMEA115929973_ERR13506548_cf,prjeb79033,ERR13506548,SAMEA115929973,ERR13506548,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506548/SAMEA115929973_ERR13506548_cf/readdownload/ERR13506548_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506548/SAMEA115929973_ERR13506548_cf/readdownload/ERR13506548_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506548/SAMEA115929973_ERR13506548_cf/megahit/SAMEA115929973_ERR13506548_cf.contigs.fa.gz
SAMEA115929965_ERR13506532_cf,prjeb79033,ERR13506532,SAMEA115929965,ERR13506532,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506532/SAMEA115929965_ERR13506532_cf/readdownload/ERR13506532_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506532/SAMEA115929965_ERR13506532_cf/readdownload/ERR13506532_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb79033/ERR13506532/SAMEA115929965_ERR13506532_cf/megahit/SAMEA115929965_ERR13506532_cf.contigs.fa.gz
SAMN11310242_SRR8834063_cf,prjna530252,SRR8834063,SAMN11310242,SRR8834063,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834063/SAMN11310242_SRR8834063_cf/readdownload/SRR8834063_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834063/SAMN11310242_SRR8834063_cf/readdownload/SRR8834063_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834063/SAMN11310242_SRR8834063_cf/megahit/SAMN11310242_SRR8834063_cf.contigs.fa.gz
SAMN11310246_SRR8834067_cf,prjna530252,SRR8834067,SAMN11310246,SRR8834067,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834067/SAMN11310246_SRR8834067_cf/readdownload/SRR8834067_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834067/SAMN11310246_SRR8834067_cf/readdownload/SRR8834067_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834067/SAMN11310246_SRR8834067_cf/megahit/SAMN11310246_SRR8834067_cf.contigs.fa.gz
SAMN11310214_SRR8834035_cf,prjna530252,SRR8834035,SAMN11310214,SRR8834035,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834035/SAMN11310214_SRR8834035_cf/readdownload/SRR8834035_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834035/SAMN11310214_SRR8834035_cf/readdownload/SRR8834035_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834035/SAMN11310214_SRR8834035_cf/megahit/SAMN11310214_SRR8834035_cf.contigs.fa.gz
SAMN11310337_SRR8834163_cf,prjna530252,SRR8834163,SAMN11310337,SRR8834163,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834163/SAMN11310337_SRR8834163_cf/readdownload/SRR8834163_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834163/SAMN11310337_SRR8834163_cf/readdownload/SRR8834163_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834163/SAMN11310337_SRR8834163_cf/megahit/SAMN11310337_SRR8834163_cf.contigs.fa.gz
SAMN11310320_SRR8834145_cf,prjna530252,SRR8834145,SAMN11310320,SRR8834145,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834145/SAMN11310320_SRR8834145_cf/readdownload/SRR8834145_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834145/SAMN11310320_SRR8834145_cf/readdownload/SRR8834145_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834145/SAMN11310320_SRR8834145_cf/megahit/SAMN11310320_SRR8834145_cf.contigs.fa.gz
SAMN11310224_SRR8834045_cf,prjna530252,SRR8834045,SAMN11310224,SRR8834045,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834045/SAMN11310224_SRR8834045_cf/readdownload/SRR8834045_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834045/SAMN11310224_SRR8834045_cf/readdownload/SRR8834045_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834045/SAMN11310224_SRR8834045_cf/megahit/SAMN11310224_SRR8834045_cf.contigs.fa.gz
SAMN11310226_SRR8834047_cf,prjna530252,SRR8834047,SAMN11310226,SRR8834047,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834047/SAMN11310226_SRR8834047_cf/readdownload/SRR8834047_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834047/SAMN11310226_SRR8834047_cf/readdownload/SRR8834047_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834047/SAMN11310226_SRR8834047_cf/megahit/SAMN11310226_SRR8834047_cf.contigs.fa.gz
SAMN11310208_SRR8834029_cf,prjna530252,SRR8834029,SAMN11310208,SRR8834029,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834029/SAMN11310208_SRR8834029_cf/readdownload/SRR8834029_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834029/SAMN11310208_SRR8834029_cf/readdownload/SRR8834029_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834029/SAMN11310208_SRR8834029_cf/megahit/SAMN11310208_SRR8834029_cf.contigs.fa.gz
SAMN11310268_SRR8834090_cf,prjna530252,SRR8834090,SAMN11310268,SRR8834090,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834090/SAMN11310268_SRR8834090_cf/readdownload/SRR8834090_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834090/SAMN11310268_SRR8834090_cf/readdownload/SRR8834090_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834090/SAMN11310268_SRR8834090_cf/megahit/SAMN11310268_SRR8834090_cf.contigs.fa.gz
SAMN11310277_SRR8834100_cf,prjna530252,SRR8834100,SAMN11310277,SRR8834100,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834100/SAMN11310277_SRR8834100_cf/readdownload/SRR8834100_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834100/SAMN11310277_SRR8834100_cf/readdownload/SRR8834100_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834100/SAMN11310277_SRR8834100_cf/megahit/SAMN11310277_SRR8834100_cf.contigs.fa.gz
SAMN11310257_SRR8834079_cf,prjna530252,SRR8834079,SAMN11310257,SRR8834079,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834079/SAMN11310257_SRR8834079_cf/readdownload/SRR8834079_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834079/SAMN11310257_SRR8834079_cf/readdownload/SRR8834079_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834079/SAMN11310257_SRR8834079_cf/megahit/SAMN11310257_SRR8834079_cf.contigs.fa.gz
SAMN11310287_SRR8834110_cf,prjna530252,SRR8834110,SAMN11310287,SRR8834110,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834110/SAMN11310287_SRR8834110_cf/readdownload/SRR8834110_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834110/SAMN11310287_SRR8834110_cf/readdownload/SRR8834110_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834110/SAMN11310287_SRR8834110_cf/megahit/SAMN11310287_SRR8834110_cf.contigs.fa.gz
SAMN11310237_SRR8834058_cf,prjna530252,SRR8834058,SAMN11310237,SRR8834058,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834058/SAMN11310237_SRR8834058_cf/readdownload/SRR8834058_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834058/SAMN11310237_SRR8834058_cf/readdownload/SRR8834058_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834058/SAMN11310237_SRR8834058_cf/megahit/SAMN11310237_SRR8834058_cf.contigs.fa.gz
SAMN11310357_SRR8834183_cf,prjna530252,SRR8834183,SAMN11310357,SRR8834183,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834183/SAMN11310357_SRR8834183_cf/readdownload/SRR8834183_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834183/SAMN11310357_SRR8834183_cf/readdownload/SRR8834183_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834183/SAMN11310357_SRR8834183_cf/megahit/SAMN11310357_SRR8834183_cf.contigs.fa.gz
SAMN11310261_SRR8834083_cf,prjna530252,SRR8834083,SAMN11310261,SRR8834083,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834083/SAMN11310261_SRR8834083_cf/readdownload/SRR8834083_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834083/SAMN11310261_SRR8834083_cf/readdownload/SRR8834083_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834083/SAMN11310261_SRR8834083_cf/megahit/SAMN11310261_SRR8834083_cf.contigs.fa.gz
SAMN11310289_SRR8834112_cf,prjna530252,SRR8834112,SAMN11310289,SRR8834112,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834112/SAMN11310289_SRR8834112_cf/readdownload/SRR8834112_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834112/SAMN11310289_SRR8834112_cf/readdownload/SRR8834112_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834112/SAMN11310289_SRR8834112_cf/megahit/SAMN11310289_SRR8834112_cf.contigs.fa.gz
SAMN11310232_SRR8834053_cf,prjna530252,SRR8834053,SAMN11310232,SRR8834053,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834053/SAMN11310232_SRR8834053_cf/readdownload/SRR8834053_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834053/SAMN11310232_SRR8834053_cf/readdownload/SRR8834053_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834053/SAMN11310232_SRR8834053_cf/megahit/SAMN11310232_SRR8834053_cf.contigs.fa.gz
SAMN11310349_SRR8834175_cf,prjna530252,SRR8834175,SAMN11310349,SRR8834175,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834175/SAMN11310349_SRR8834175_cf/readdownload/SRR8834175_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834175/SAMN11310349_SRR8834175_cf/readdownload/SRR8834175_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834175/SAMN11310349_SRR8834175_cf/megahit/SAMN11310349_SRR8834175_cf.contigs.fa.gz
SAMN11310345_SRR8834171_cf,prjna530252,SRR8834171,SAMN11310345,SRR8834171,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834171/SAMN11310345_SRR8834171_cf/readdownload/SRR8834171_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834171/SAMN11310345_SRR8834171_cf/readdownload/SRR8834171_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834171/SAMN11310345_SRR8834171_cf/megahit/SAMN11310345_SRR8834171_cf.contigs.fa.gz
SAMN11310355_SRR8834181_cf,prjna530252,SRR8834181,SAMN11310355,SRR8834181,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834181/SAMN11310355_SRR8834181_cf/readdownload/SRR8834181_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834181/SAMN11310355_SRR8834181_cf/readdownload/SRR8834181_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834181/SAMN11310355_SRR8834181_cf/megahit/SAMN11310355_SRR8834181_cf.contigs.fa.gz
SAMN11310258_SRR8834080_cf,prjna530252,SRR8834080,SAMN11310258,SRR8834080,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834080/SAMN11310258_SRR8834080_cf/readdownload/SRR8834080_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834080/SAMN11310258_SRR8834080_cf/readdownload/SRR8834080_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834080/SAMN11310258_SRR8834080_cf/megahit/SAMN11310258_SRR8834080_cf.contigs.fa.gz
SAMN11310353_SRR8834179_cf,prjna530252,SRR8834179,SAMN11310353,SRR8834179,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834179/SAMN11310353_SRR8834179_cf/readdownload/SRR8834179_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834179/SAMN11310353_SRR8834179_cf/readdownload/SRR8834179_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834179/SAMN11310353_SRR8834179_cf/megahit/SAMN11310353_SRR8834179_cf.contigs.fa.gz
SAMN11310344_SRR8834170_cf,prjna530252,SRR8834170,SAMN11310344,SRR8834170,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834170/SAMN11310344_SRR8834170_cf/readdownload/SRR8834170_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834170/SAMN11310344_SRR8834170_cf/readdownload/SRR8834170_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna530252/SRR8834170/SAMN11310344_SRR8834170_cf/megahit/SAMN11310344_SRR8834170_cf.contigs.fa.gz
